,state
6bd0dcb4-5475-4ed1-b45e-a46f033ab258,5.0
25dc023f-6de8-43ea-9ee5-51bd932afe59,7.0
6213fa46-bbbc-48eb-b7b9-d1d99fe55859,10.0
1faf5e47-5eec-4641-a3ad-f9be8c16565a,6.0
8068d388-f464-48b9-8253-52fa8ae4485d,13.0
aaf5be00-49e2-4605-b43c-bebc2175435e,1.0
5ed97b1f-466d-4a6e-800d-39bd27f18762,9.0
68135bba-ee73-4a52-be3c-469f10efd665,9.0
f61be95f-df0e-4140-9801-6fc7e9d96e68,13.0
ac408085-7a00-405a-bbae-d85e418ea768,1.0
67ee8060-d70b-411e-ae3a-c9fa4928216b,6.0
5a26320d-93dd-4ee6-84b1-1e258bc4616d,1.0
b365f0ba-cc62-4ebd-a34b-700d29aa0c6e,1.0
bb4feda4-b581-4357-966e-50905a5a306e,2.0
0a80a9ed-0332-4c0c-9574-41ade75b7e6f,7.0
a638b496-ca9f-4c64-93f4-c7e11d713c76,5.0
fa21e342-bdb1-47e2-b9af-251ec5f7e176,5.0
dbb7547c-ab04-43e4-8164-84fe3859e576,1.0
39907c35-7fd6-4782-bbb6-9dc9b7dc2d77,1.0
3e92cfb2-27e5-4b19-9d49-ce64731d1e79,6.0
a23a00b0-85cf-4e9f-a177-12c4fe336d7a,2.0
3308ef22-fa01-488c-b06e-c95bae8ee37b,5.0
d0868cca-3e9b-4bcf-969f-a6f1c7a62d7d,7.0
ff9677ed-0e73-428a-a253-ff4772a62a7d,8.0
e416c90a-2a9a-4f86-9b78-51fe5f8e3b7d,1.0
3cd137f0-1166-40cc-bdef-80bb2679057d,15.0
49eeabdb-0497-43e8-b3af-c0f607bd1b7f,7.0
e53e1926-0b0f-4942-bdfc-0219b043237f,9.0
5e6281d5-ba5b-429d-9b15-2412bf2cae81,1.0
3f64fcda-3c5d-4ec3-a355-7fbaf5a13381,6.0
c2b300a0-04e4-422e-8c93-dae2f2695182,8.0
7bd965bb-68db-4a47-b8dc-49dd82e16782,1.0
88299ddb-22b5-4b87-b03d-58c6692bcb86,3.0
251cf029-fa30-4f15-a9a4-af20ae23bf8a,12.0
dd2c1231-2724-4f32-8307-9c8c03e3448b,15.0
84155696-ea17-4493-9b7b-a8eea5b74b8c,9.0
67325df5-e78b-46c0-98c0-2f748ba76d8c,5.0
fe97638c-bbd0-4bac-a8b6-8690d919b98c,1.0
751526c8-8f03-4468-ac6e-1d904bdd358d,13.0
