,state
ad3c7545-0986-4121-bd6b-491d7f519962,1.0
7c920f29-c20e-464d-90dc-3b953b96f663,1.0
82666b79-9fde-4aeb-beee-b0eb5928de67,1.0
55e9f06c-6c7d-4160-8791-65aff6ee7968,6.0
16b4ac73-e759-45d0-b56e-cb20ef627f6b,7.0
6433211d-1670-42b2-92f2-40b001d8b56b,5.0
ab642383-1611-4355-b03c-08d42ff4676c,9.0
e19ad91b-efa8-4b3d-a627-2118bd95556c,5.0
c827e9e0-907e-412c-91ed-6c7d5d34ff6d,2.0
d586b227-10fd-4fa3-9958-e02f901eb371,7.0
00c397b0-b7cd-4783-a770-2d0264de4a73,7.0
d287ea4c-d05f-49b8-904a-f26abae11a73,2.0
e6af8360-3a04-41e9-97d3-871067377f76,7.0
9a1c931e-95e4-4f83-ac77-3373b308e677,7.0
8bac314b-c994-40f7-83ca-8b8f6748967a,9.0
3a1f4a59-8776-48a3-8db6-4d7f5f30f17a,2.0
e258343d-271f-419d-a083-9ab6df9a377b,7.0
8552f386-7e12-4b03-80ee-94deebdc467c,6.0
cf00d656-8854-47a0-9991-9f39cb7fec86,9.0
25593027-4aa5-4d41-8d93-a6d76237ca86,9.0
47b989d5-6f1d-40a2-85d4-1eacd5e0bc87,7.0
3335e8d4-d6e6-429f-9227-70fa05d4e089,5.0
21385544-2fc4-4eb8-af55-1c046216e189,7.0
d90ebfb9-7412-4233-a893-41926caf2a8a,6.0
61f8d081-47d1-4fb9-9dea-d7aeb00dbd8a,6.0
7b7cd669-4efd-44a6-b42d-5bd1d9e3c38f,7.0
f0e0f0c0-fd94-460b-bffb-939ae61a1b8f,2.0
297046bd-1e4e-4a27-b5d3-59b2d46abd8f,7.0
8b60296e-8657-41e9-88c4-47a70e12b28f,1.0
16715ab8-e908-4cad-969f-46fbefd99890,7.0
b097b0b0-4a5b-48e4-a935-446cb6f7a291,1.0
0a56ec39-5311-4af7-bee0-6e1c52a33c93,9.0
dfe372e2-c069-465b-92e7-176940d76697,1.0
511a11da-b965-4869-828e-94ede0bb0897,9.0
cdc642c3-ea74-4fc1-87ca-2748a039bf97,7.0
2ed9f780-a4d9-442e-8742-725183deac99,1.0
fb07d070-184b-4b40-8ef9-388193078c9a,9.0
eea4e1b4-3c67-40d0-9cc8-15be56e6bb9d,10.0
ddc1dbb4-e52d-497f-bb00-8dc928b5339e,7.0
5364ef43-aef5-49fe-a4bc-ec2659017ea0,2.0
677534c0-e350-4fd6-b66e-fd1962daefa2,9.0
