,state
a727eecd-701f-49c2-a98d-6a85179053b3,6.0
73f40e4f-95d1-4de3-a955-42132bef02b7,1.0
699b744d-3c1c-44be-b842-d6f76d5996ba,1.0
a65c12ed-b742-4e5f-b361-649cf7d7bcbc,6.0
50d9ac78-ab9a-4c72-a23c-4543bfaa03bd,3.0
c7a5ef62-a80f-495d-8452-ae5e21ca94bf,3.0
63b5ac5a-413e-426d-baa6-47405412eac0,1.0
e00a1ca1-7acd-4c20-9ccb-aa1dc87e9dc2,2.0
02af05b9-ad54-4a69-a0cf-8a27d0f68ac3,7.0
07c26d79-2d05-40e8-948e-1af23f6438c3,9.0
9e7e4bb2-2f91-4217-a8f0-aa891f2944c6,6.0
134e2094-3155-497c-97bb-f1d9ee93b2cc,1.0
020803d3-0f68-4b6c-aa71-68a09afbe1cf,1.0
4cb1c655-c8bc-49c6-b453-091ebba370d4,6.0
8fe2bb0b-3faa-46c7-abec-b7257cb131d7,6.0
7847e952-d2ad-4d55-a90a-21defcaa63d8,3.0
43ab0a66-c7d6-4791-be3d-ee41fed714d8,6.0
9db3fd40-1ba7-4e97-8860-d6f5a516e5d8,6.0
2908e927-f233-446d-aed9-d26f36013eda,9.0
339978dc-6806-47a4-b9df-0143a672e5db,6.0
92e2a146-7c92-44da-b372-d51ad76bdce0,7.0
dd9d5964-3e96-4acc-acb2-d1ae5de3bee0,1.0
12fd1a04-8301-4e16-9182-7bafd4cabae0,10.0
1d0fddc6-f247-4bd8-8aef-245e558092e1,2.0
558578c8-3539-44f6-8ab0-57cee77e0ee1,9.0
f6381259-41cc-432c-9eb3-c232663dfbe2,2.0
cc305265-39e2-456d-a2d8-298fdc31ace2,6.0
40ce09cd-549d-4868-90f5-7206bb092ae6,6.0
fbb04f6b-f627-4a45-8885-1aba6f0c96eb,7.0
7a1cc5fe-3d3c-4391-ad2a-0a0e4cef7ef2,2.0
21de3a97-8b43-4078-8cc6-7c78d5ad93f4,7.0
70ad96ab-52c2-4e0b-8f29-9ea494de42f8,4.0
0c8678ad-c771-463a-b9bd-27d1f8f7e5fc,6.0
