,state
f3f3d24b-a556-4a8f-a457-9632932e4c58,10.0
ad0fa7c2-a445-4444-aeda-61e617d54f67,10.0
3bb9fc05-3230-4c65-9259-ed8fe65ad473,10.0
76ac1bfc-d4f4-4d23-a1b2-afda17001783,6.0
75682769-79e2-4c6d-967f-7b9afc8bdf8c,6.0
b54317c9-8704-42a6-be96-e12855874596,7.0
9abf662a-570a-4825-83fb-6dc66933d1a7,3.0
2b055171-f33e-4d6c-9990-37e154a4fcae,10.0
401b9a41-e3af-4aeb-bc81-a7c29a2183b3,4.0
0007f492-55b4-40b3-8466-2ca71fcbe7c1,3.0
d38f826f-cc9f-4094-bd7a-883bbf0380cb,10.0
bd279be1-c25e-44f8-bc05-50065f4bddd6,5.0
759b6273-634d-4145-aa95-452d628bf100,10.0
7d2f5ce1-2698-46eb-af50-8e27ad8c8201,7.0
151b0b5a-8270-4869-8547-de9c33c7aa03,10.0
f7069be4-f0f1-4063-8f78-69cf3a73fc04,10.0
1f120308-a696-4411-9470-f6546ea5de04,3.0
cc348bd8-b782-41d1-a04b-9a06dd9da208,4.0
b013515b-3825-40e0-9854-04ec0afe600d,7.0
99d8a9e2-773c-4142-9a93-5f749961f712,10.0
cad78558-0f2a-44bc-b176-a77bd8d9fd12,10.0
ee759127-daa0-4281-ac47-880bc8563114,3.0
a6c06064-8194-4dfb-9262-a30e63db2514,7.0
fc7423dc-b16b-49bf-a68c-110e43b6fe16,1.0
b945dbb3-d95a-463a-918d-057f55d29418,10.0
2d908b91-5dfd-4edf-a141-0c483266f71a,7.0
a065b306-b38a-4a2a-b5b8-6540dfa4be1a,8.0
5c92c97a-9690-4452-90df-1f4194e2cb1f,10.0
d5cbd424-4ea8-4a2e-889e-64eb7d20cd1f,10.0
1a6d233f-caac-4d74-8d79-298fc30d8c20,10.0
f3050640-acb4-45c9-9cfb-a7e82eea1420,4.0
3b663bb8-ebfb-420a-beef-fd87b94ce921,4.0
7fed9d6a-769e-47ae-b8ea-c87e59547122,3.0
ee0b2584-29ff-4d98-a95d-420f8e7ba625,5.0
d0c80fd7-18e3-45f3-90e8-3387ba92be25,6.0
a8ae6f61-125b-4103-9f45-3f4c86234826,10.0
fed748b7-70a5-41cc-94be-8799d115932c,8.0
5a00cae2-8b36-4ba2-ae5a-9c53364f1830,5.0
c958fced-bb40-4823-b839-6a31c6988a32,10.0
3728e1dd-0f1c-4d31-98ec-6b12df31e832,2.0
2b22c1f1-bb5c-4dac-a533-53deac596b35,4.0
ea6686df-0a28-4271-90ba-76a5f9e62b39,10.0
164dd212-0839-4644-8fee-e6a07a60803b,6.0
40bfc6a0-e6da-4029-aaaf-3892db08403c,3.0
2acf1c92-c65e-4928-84d6-67f6eb755341,3.0
a6ee9c67-2ca8-4e7c-a537-f10e251d5d41,4.0
e7064800-48fd-492a-a074-84a0b2452445,11.0
458fce33-422d-4c4c-a9cf-abfed8b19d4a,1.0
a3c3287d-851c-47ec-bc77-2820b82a434a,3.0
00383b7f-7f37-48f2-b453-6041e97a9f4a,4.0
eeaa30c1-09e3-4049-93f7-5e0fb434344c,11.0
94128d59-a5bb-4460-a671-5e1571726c4d,9.0
19398aa7-a439-47dd-b1f4-b1653b18b251,8.0
48f7a65b-b1e0-4026-ae76-83cda8b26d51,1.0
bc2ff24c-25b4-48e9-b5ab-dd7d1c696253,4.0
2093b791-606a-4f18-8e0b-f8607dcb8256,8.0
ac2045ee-d600-42e7-be82-9efb92286d59,10.0
9e8b5156-8285-4dfd-80bb-3087c7fa125c,3.0
5c7bc0d9-0b73-4377-bfe2-61a9b5fd5d5f,4.0
ec7f0653-0ac0-47af-a6a2-0475e149065f,11.0
73d9833a-5e24-47d9-b193-22a66a282669,8.0
4705f8f9-d6e3-4291-872f-8985cb9f5f69,1.0
79fc88d9-a47c-4f07-a866-4e7930ce7f69,7.0
c3c5472c-21a7-4f22-aee7-514902873770,8.0
d83ca5fb-d13c-49d2-b21b-928fa777f871,4.0
12a2b5c9-03a6-4932-b5fc-5c2b6c8b7473,3.0
4aad7b53-9aa9-404b-8888-13160458e476,10.0
96fd3c26-7073-434e-b18b-42cb70d3f579,10.0
66600553-0e68-405c-81a3-4064da18737d,4.0
49ae6d18-2e4e-444c-91ef-6ebf5049b07e,4.0
5692258b-d994-4adb-b95e-5cb8179ce781,3.0
95df2bc4-0f67-432a-a26a-98fb26f65c84,10.0
2b1931f7-7ac3-4e4f-b05d-32b7645d7084,5.0
f68e428f-eb83-42c6-9752-fca5b5a09989,3.0
e63edcdb-754a-4552-a3d7-0fd72b3d798d,10.0
287690d7-7f42-4861-a884-98d5a7a4d18f,5.0
002a3e61-7200-4b45-9704-6a9360233390,10.0
1793090f-5371-4b55-9963-4edeeea45491,3.0
99595982-fb4f-46f8-94eb-282cbce7b892,10.0
b52c2dce-0567-47f0-8fca-ca0f22d75c99,1.0
95500246-10f5-4818-bbd7-e5fa7b03889a,4.0
1b6ff488-dfee-45d4-a03c-52c01579139b,10.0
f12bd7c5-699c-4f80-b02c-cfa9d8bbd99c,10.0
5ce93112-e9d7-46c3-b5b8-5fdab48a6ba0,10.0
896cc027-df93-4d65-95d5-229e65b7a6a2,4.0
8f9d4fa9-b2c4-44af-af21-f6123978bfa5,10.0
89fb0bfa-6ef2-4915-ba5d-ae6dcbf464a9,3.0
bc33369c-a31c-4ac0-80c8-115c3ea0acaa,10.0
69d6650d-0188-4fa7-b934-3fc0d36f9caa,4.0
d61d077d-c4ae-464b-a5f7-362da9c1faac,4.0
6eccd0d4-0d13-4f7d-9445-ba1c473300ac,10.0
a30417a9-2d50-4723-842a-45463db534ad,10.0
10e5440d-b2be-4e09-994f-ca9c57e807b3,1.0
113a929d-1f47-45f7-ba9f-a03ffa7984b3,3.0
6373e1d7-f686-4989-b0bd-20b964d3f7b5,5.0
2224e78e-eb9a-458c-a53c-a6f1f388bcba,4.0
e9093c51-69e0-407d-9d11-226c83dc61bd,6.0
aa24c4ee-e0ef-4eb9-82e7-00ddf9af27bd,5.0
a20f40c9-4fd6-41c5-9a1e-f885bd5da9c1,4.0
79e4e984-163d-43d9-b289-50c0d64a79c2,3.0
7805e959-ca4b-4044-9d3c-5e913287fcc4,4.0
0b840b00-aff7-4d0e-9815-fa2a893294c6,10.0
ce775b7c-06ca-490b-922c-73a1e3ef34ca,10.0
db75e388-f94e-40bf-a985-591208b17dca,4.0
5d370bf8-f4c8-4ba0-a0ea-bee93ca627ca,12.0
943037ea-c7df-4941-b355-eca21707edd0,5.0
c1323790-6c24-4e54-a266-ae66588c1dd5,11.0
67d6c2f0-9c7b-451c-911e-408bb04599d6,7.0
aea8b4c4-b8d2-453e-b369-4dcafdcad3df,4.0
12c63a6a-7031-45a0-afdd-7272bcf773e5,6.0
85bce632-72b2-475a-8fe0-f045051b3ce5,3.0
2e3fbfb8-8575-4fb3-9e7f-07f5bf4466e6,5.0
e9595675-4155-43bb-8e68-fc59d55c62e6,10.0
cea51934-4adc-4661-9a17-dae89655fdf2,4.0
3ba01819-0e4c-4277-91cf-0b5ab2e0e3f2,3.0
78f174ca-b85a-456e-a1c3-c586a54f67f2,10.0
000f8487-e841-4370-b958-85ab3a6d88f9,4.0
